Feature ID	taxonomy
OTU_10642	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gliocephalotrichum
OTU_10649	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__NA; f__NA; g__NA
OTU_1065	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__NA; g__NA
OTU_10666	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactarius
OTU_10670	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__NA; g__NA
OTU_10701	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
OTU_10706	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Nigrospora
OTU_1071	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kluyveromyces
OTU_10714	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__NA
OTU_1072	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycopsidaceae; g__Saccharomycopsis
OTU_10721	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Nigrospora
OTU_10724	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Nigrospora
OTU_10727	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_10729	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Apiosporaceae; g__Neoarthrinium
OTU_10732	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Neopestalotiopsis
OTU_1074	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor
OTU_1075	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis
OTU_10755	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Periconiaceae; g__Periconia
OTU_10756	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__NA
OTU_10758	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10759	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10760	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Mariannaea
OTU_10761	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10763	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_10766	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__NA; g__NA
OTU_10767	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Saturnispora
OTU_10768	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Niessliaceae; g__NA
OTU_10769	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_1077	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Phallales; f__Phallaceae; g__Phallus
OTU_10770	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Dictyosporiaceae; g__NA
OTU_10771	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10773	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_10776	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Neopodoconis
OTU_10779	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__NA; g__NA
OTU_10782	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_10787	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_10792	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10794	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_10795	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10796	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10798	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_108	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_10806	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__NA
OTU_10808	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Kurtzmaniella
OTU_10809	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_1081	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_10810	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__NA
OTU_10811	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__NA; f__NA; g__NA
OTU_10813	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae; g__Austroplaca
OTU_10821	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10824	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Amanitaceae; g__Amanita
OTU_10825	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_10826	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Pestalotiopsis
OTU_10833	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Pseudopestalotiopsis
OTU_1085	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__Brachybasidiaceae; g__Meira
OTU_10853	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10854	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Neopestalotiopsis
OTU_10856	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10859	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Graphiaceae; g__Graphium
OTU_1086	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Xylaria
OTU_10860	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_10861	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_10863	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
OTU_10864	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Thelonectria
OTU_10870	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Septoriella
OTU_10871	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_10872	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium
OTU_10873	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_10874	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Peltigerales; f__Collemataceae; g__Leptogium
OTU_10876	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Martiniozyma
OTU_10888	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10889	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_10892	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_10893	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Saprochaete
OTU_10896	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Radulomycetaceae; g__Radulotubus
OTU_10897	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_109	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_10900	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10902	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10903	k__Fungi; p__Basidiomycota; c__Moniliellomycetes; o__Moniliellales; f__Moniliellaceae; g__Moniliella
OTU_10905	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10906	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_10908	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_10912	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_10914	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10917	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10919	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10921	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__NA
OTU_10923	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10924	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
OTU_1093	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria
OTU_10933	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_10934	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10935	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_10938	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces
OTU_10943	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10946	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_10948	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_1095	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Elaphomycetaceae; g__Elaphomyces
OTU_10951	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_10953	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10956	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10957	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_10958	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces
OTU_10959	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces
OTU_1096	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Wiesneriomycetaceae; g__Wiesneriomyces
OTU_10963	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10968	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum
OTU_10970	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Linocarpaceae; g__Claviformispora
OTU_10972	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum
OTU_10973	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__NA; f__NA; g__NA
OTU_10974	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Kodamaea
OTU_10976	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
OTU_1098	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__NA; g__NA
OTU_10982	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium
OTU_10983	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_10984	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_10985	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__NA; g__NA
OTU_10990	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__NA; g__NA
OTU_10996	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Comoclathris
OTU_10998	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_110	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11009	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Hericiaceae; g__Dentipellis
OTU_11010	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11011	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor
OTU_11013	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Scytalidium
OTU_11014	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_11017	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_11018	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Metschnikowia
OTU_11025	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__NA
OTU_11026	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Roussoellaceae; g__Roussoella
OTU_11027	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_11028	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces
OTU_11033	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Maudiozyma
OTU_11034	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__NA
OTU_11036	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_11037	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11045	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11047	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_1105	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_11051	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Periconiaceae; g__Periconia
OTU_11053	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__NA; g__NA
OTU_11054	k__Fungi; p__Basidiomycota; c__Moniliellomycetes; o__Moniliellales; f__Moniliellaceae; g__Trichosporonoides
OTU_11056	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum
OTU_1106	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__NA
OTU_11061	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_11067	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_11068	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_11070	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
OTU_11075	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__NA
OTU_11079	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_1108	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Roussoellaceae; g__Roussoella
OTU_11082	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_11083	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__NA; g__NA
OTU_11085	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_11087	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__NA
OTU_11089	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium
OTU_1109	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Mycosphaerellaceae; g__Mycosphaerella
OTU_11090	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_11091	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__NA
OTU_11092	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Pestalotiopsis
OTU_11093	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__NA; g__NA
OTU_11094	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Amphisphaeriales; f__Sporocadaceae; g__Neopestalotiopsis
OTU_11095	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_11096	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_11097	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Leucoagaricus
OTU_11098	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__NA; f__NA; g__NA
OTU_11099	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Dactylellina
OTU_111	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraconiothyrium
OTU_1110	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Strelitziana
OTU_11101	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
OTU_11102	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11103	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae; g__Erythrobasidium
OTU_11107	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Acarosporales; f__Acarosporaceae; g__Trimmatothelopsis
OTU_11110	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__NA; g__NA
OTU_11111	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Muyocopronales; f__Muyocopronaceae; g__Leptodiscella
OTU_11112	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomatales_fam_Incertae_sedis; g__Harringtonia
OTU_11116	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_11123	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11124	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_1113	k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia
OTU_11131	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_11135	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_1114	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Sordariaceae; g__Neurospora
OTU_11143	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Hyaloriaceae; g__Myxarium
OTU_11144	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__NA; g__NA
OTU_11149	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Pleuroascaceae; g__Pleuroascus
OTU_1115	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
OTU_11152	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Tympanidaceae; g__NA
OTU_11153	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__NA
OTU_11158	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrocybe
OTU_11159	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Lepiota
OTU_1116	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces
OTU_11167	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Roussoellaceae; g__Roussoella
OTU_1117	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__Ophiostoma
OTU_11175	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_11183	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon
OTU_11186	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus
OTU_11189	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Oligophagozyma
OTU_1119	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae; g__Scedosporium
OTU_11191	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11197	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Caliciales; f__Physciaceae; g__Physcia
OTU_11204	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_11207	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__NA; g__NA
OTU_1121	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Exobasidiales; f__NA; g__NA
OTU_11210	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_11214	k__Fungi; p__Basidiomycota; c__Moniliellomycetes; o__Moniliellales; f__Moniliellaceae; g__Moniliella
OTU_11216	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis
OTU_1122	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida
OTU_11230	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_11234	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_11237	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__NA; g__NA
OTU_1124	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Podosporaceae; g__NA
OTU_11244	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Clavispora
OTU_11252	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Schizoparmaceae; g__Coniella
OTU_11263	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_1127	k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia
OTU_11272	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Saccotheciaceae; g__Aureobasidium
OTU_11286	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma
OTU_1129	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia
OTU_11290	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia
OTU_11297	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Apiotrichum
OTU_1130	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula
OTU_11308	k__Fungi; p__Ascomycota; c__NA; o__NA; f__NA; g__NA
OTU_11309	k__Fungi; p__NA; c__NA; o__NA; f__NA; g__NA
OTU_11313	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
OTU_11322	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Corallocytostroma
OTU_11331	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Dwiroopaceae; g__Dwiroopa
OTU_11342	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__NA
OTU_11344	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
